,churn,eqpdays,change_mou,hnd_price,change_rev
77156,1,370.0,-123.75,149.98999019999997,-5.9
77157,1,141.0,230.0,99.98999023,81.3475
77158,0,328.0,-62.0,149.98999019999997,0.0
77159,0,220.0,-19.75,79.98999023,-0.5625
77160,1,328.0,52.0,29.98999023,29.5825
77161,0,282.0,233.5,149.98999019999997,168.3675
77162,1,328.0,241.25,29.98999023,11.8275
77163,1,328.0,390.25,29.98999023,7.435
77164,0,206.0,156.25,99.98999023,-0.5375
77165,1,328.0,197.75,79.98999023,0.0
77166,1,53.0,-235.25,79.98999023,-93.27
77167,1,328.0,88.0,29.98999023,-2.82
77168,0,328.0,-10.25,149.98999019999997,3.1925
77169,0,116.0,-200.25,129.9899902,-13.455
77170,0,389.0,36.0,99.98999023,16.46
77171,1,328.0,360.25,29.98999023,62.77
77172,0,156.0,-123.25,149.98999019999997,-26.89
77173,0,328.0,-6.25,399.98999019999997,2.655
77174,1,132.0,-297.5,199.98999019999997,15.4925
77175,1,139.0,-347.5,129.9899902,-3.55
77176,1,328.0,10.0,149.98999019999997,0.0
77177,1,6.0,-35.5,79.98999023,-1.525
77178,1,328.0,90.5,149.98999019999997,25.1275
77179,0,4.0,122.5,129.9899902,-22.0375
77180,0,282.0,35.5,149.98999019999997,-17.2875
77181,0,386.0,-21.25,129.9899902,-2.2
77182,1,53.0,907.75,199.98999019999997,-47.655
77183,0,282.0,63.25,129.9899902,0.0
77184,0,205.0,-135.5,79.98999023,-4.66
77185,1,328.0,-15.0,129.9899902,-3.34
77186,0,98.0,-229.25,79.98999023,5.57
77187,1,117.0,175.75,149.98999019999997,-65.8
77188,0,220.0,-162.75,149.98999019999997,1.575
77189,1,389.0,157.0,29.98999023,-1.4875
77190,1,92.0,469.5,149.98999019999997,84.6075
77191,1,220.0,4.75,29.98999023,2.4125
77192,1,328.0,-9.75,79.98999023,-0.0975
77193,1,96.0,209.25,199.98999019999997,-0.0975
77194,0,220.0,-71.75,149.98999019999997,-5.915
77195,1,160.0,548.0,129.9899902,136.44
77196,0,328.0,-101.0,149.98999019999997,20.2525
77197,0,42.0,14.0,99.98999023,26.465
77198,1,389.0,49.75,79.98999023,-26.2425
77199,0,342.0,0.0,99.98999023,0.0
77200,1,389.0,12.0,149.98999019999997,-1.485
77201,0,220.0,-53.0,199.98999019999997,4.55
77202,1,296.0,179.75,59.98999023,20.7975
77203,1,328.0,-651.0,99.98999023,-164.5375
77204,1,389.0,-6.25,79.98999023,-0.315
77205,0,328.0,-80.0,199.98999019999997,-12.2625
77206,1,328.0,198.75,99.98999023,31.1325
77207,0,220.0,-833.75,149.98999019999997,-242.49
77208,1,375.0,479.75,149.98999019999997,65.805
77209,0,328.0,-1137.0,129.9899902,-120.235
77210,1,328.0,80.0,129.9899902,0.0
77211,0,328.0,183.5,59.98999023,7.1875
77212,0,83.0,-5.25,59.98999023,0.0
77213,1,328.0,2.0,199.98999019999997,1.2375
77214,1,5.0,320.5,149.98999019999997,0.9225
77215,1,328.0,-134.5,149.98999019999997,-0.69
77216,0,127.0,107.75,99.98999023,3.5275
77217,0,282.0,55.5,129.9899902,3.3525
77218,0,328.0,41.5,149.98999019999997,0.7425
77219,1,69.0,-5.25,129.9899902,-55.615
77220,1,282.0,17.25,99.98999023,1.855
77221,1,121.0,40.75,79.98999023,15.9475
77222,0,220.0,-90.5,149.98999019999997,-2.2
77223,1,328.0,-59.0,29.98999023,-39.095
77224,0,220.0,229.5,129.9899902,26.19
77225,0,18.0,-149.75,199.98999019999997,-37.735
77226,0,34.0,70.25,79.98999023,-0.5775
77227,1,148.0,-344.5,79.98999023,14.895
77228,1,282.0,9.0,199.98999019999997,3.825
77229,1,328.0,-83.25,199.98999019999997,-8.45
77230,0,220.0,-153.75,59.98999023,0.845
77231,0,328.0,219.75,199.98999019999997,-9.5325
77232,1,328.0,-169.5,149.98999019999997,-3.4975
77233,0,389.0,52.0,59.98999023,7.1225
77234,1,189.0,16.75,99.98999023,61.1675
77235,0,220.0,55.5,29.98999023,7.33
77236,1,287.0,3.0,99.98999023,5.245
77237,0,216.0,-17.0,99.98999023,-4.59
77238,0,317.0,167.75,99.98999023,48.8875
77239,0,282.0,-30.5,59.98999023,-1.5425
77240,0,328.0,-34.5,149.98999019999997,0.0
77241,1,36.0,-81.5,129.9899902,-5.53
77242,0,63.0,43.25,129.9899902,-6.455
77243,0,220.0,-11.0,129.9899902,-1.435
77244,0,282.0,-560.75,149.98999019999997,-48.84
77245,0,220.0,11.75,149.98999019999997,4.685
77246,0,282.0,-8.0,59.98999023,-4.1
77247,1,328.0,33.0,59.98999023,17.7675
77248,0,282.0,-106.5,149.98999019999997,-0.26
77249,0,68.0,-96.75,99.98999023,-30.4
77250,1,220.0,45.25,99.98999023,6.1825
77251,0,389.0,179.25,129.9899902,-8.29
77252,1,328.0,-60.75,129.9899902,-17.3
77253,1,220.0,-131.25,149.98999019999997,-59.3675
77254,0,389.0,-4.5,149.98999019999997,-0.2475
77255,1,328.0,-15.75,79.98999023,-18.04
77256,0,320.0,-93.5,99.98999023,-0.2625
77257,1,389.0,-24.25,79.98999023,2.1775
77258,1,305.0,0.0,29.98999023,0.0
77259,0,220.0,-103.75,149.98999019999997,1.315
77260,0,282.0,14.75,29.98999023,4.455
77261,1,36.0,-47.75,99.98999023,-1.2675
77262,1,328.0,2.25,129.9899902,-11.325
77263,1,25.0,323.5,149.98999019999997,59.1825
77264,0,220.0,-30.0,149.98999019999997,-0.585
77265,1,41.0,0.0,29.98999023,0.0
77266,1,251.0,52.5,29.98999023,4.7775
77267,0,328.0,631.5,149.98999019999997,-11.505
77268,1,389.0,-107.25,29.98999023,-0.2475
77269,1,282.0,202.75,59.98999023,18.1125
77270,1,168.0,-19.5,59.98999023,9.5725
77271,1,328.0,-207.75,79.98999023,-11.78
77272,1,328.0,-98.0,149.98999019999997,-10.76
77273,0,282.0,567.25,59.98999023,-9.645
77274,1,80.0,-596.5,149.98999019999997,-29.9175
77275,1,328.0,70.75,129.9899902,-0.3925
77276,1,328.0,17.75,79.98999023,1.995
77277,0,282.0,5.5,79.98999023,1.2375
77278,1,316.0,11.5,199.98999019999997,0.5575
77279,1,389.0,-272.75,59.98999023,-3.5
77280,1,220.0,-339.0,79.98999023,-27.9075
77281,0,220.0,225.25,149.98999019999997,0.645
77282,0,220.0,-70.5,149.98999019999997,-2.9675
77283,0,220.0,34.25,149.98999019999997,2.2225
77284,1,328.0,-31.25,129.9899902,-7.9925
77285,1,5.0,-180.5,99.98999023,-0.735
77286,1,61.0,-9.5,59.98999023,-9.52
77287,0,328.0,-98.75,149.98999019999997,-15.22
77288,1,220.0,50.75,59.98999023,9.18
77289,0,158.0,-1171.25,9.989997864,-216.1575
77290,1,328.0,723.0,99.98999023,-0.2475
77291,1,43.0,183.0,99.98999023,23.9625
77292,1,317.0,-26.5,99.98999023,-0.7475
77293,0,389.0,-49.5,129.9899902,0.0
77294,1,328.0,-58.0,59.98999023,0.0
77295,1,328.0,613.25,149.98999019999997,0.0
77296,1,306.0,-377.5,129.9899902,-4.22
77297,0,328.0,-14.5,149.98999019999997,0.0
77298,0,328.0,-14.25,149.98999019999997,0.0
77299,0,282.0,88.25,59.98999023,5.425
77300,0,76.0,296.25,99.98999023,-24.375
77301,0,389.0,138.0,149.98999019999997,1.2375
77302,0,220.0,-21.75,129.9899902,-0.04
77303,0,282.0,-296.25,149.98999019999997,-37.915
77304,0,220.0,-117.5,59.98999023,1.585
77305,1,389.0,100.5,99.98999023,0.0
77306,1,328.0,11.5,149.98999019999997,0.0
77307,1,94.0,-213.75,99.98999023,-9.235
77308,0,389.0,-157.25,99.98999023,-2.735
77309,1,328.0,-22.25,129.9899902,0.0
77310,0,282.0,114.5,59.98999023,0.0
77311,0,389.0,52.25,79.98999023,0.0
77312,0,282.0,53.25,149.98999019999997,-2.2075
77313,0,328.0,-59.25,29.98999023,35.2175
77314,0,90.0,129.5,129.9899902,25.7275
77315,0,115.0,274.25,199.98999019999997,0.2575
77316,0,282.0,-2.0,129.9899902,29.5625
77317,1,389.0,20.25,149.98999019999997,-1.2225
77318,1,282.0,-20.5,129.9899902,3.005
77319,1,328.0,-113.25,149.98999019999997,-49.4775
77320,0,220.0,14.5,199.98999019999997,11.3375
77321,0,282.0,157.0,199.98999019999997,0.99
77322,0,152.0,379.75,149.98999019999997,-2.835
77323,0,280.0,-699.25,199.98999019999997,-45.815
77324,1,69.0,36.5,129.9899902,-3.855
77325,1,120.0,-109.25,129.9899902,-6.0125
77326,0,207.0,12.5,129.9899902,0.2475
77327,1,327.0,-14.25,129.9899902,-26.875
77328,1,327.0,-28.5,149.98999019999997,-0.83
77329,1,219.0,10.25,99.98999023,-4.035
77330,1,327.0,-56.25,59.98999023,-5.1375
77331,0,219.0,-14.5,149.98999019999997,-57.73
77332,0,327.0,-8.75,199.98999019999997,-5.1
77333,0,219.0,238.5,149.98999019999997,10.2425
77334,1,388.0,-648.0,149.98999019999997,-0.2475
77335,0,281.0,595.0,149.98999019999997,92.8225
77336,1,83.0,130.0,149.98999019999997,-1.765
77337,1,388.0,-12.75,129.9899902,-9.6375
77338,0,327.0,-1.5,59.98999023,-0.9225
77339,0,388.0,-158.5,79.98999023,2.3775
77340,0,100.0,181.0,149.98999019999997,-0.075
77341,1,324.0,-238.0,129.9899902,-0.105
77342,1,327.0,108.75,79.98999023,20.9425
77343,0,327.0,131.75,149.98999019999997,1.25
77344,0,219.0,622.25,149.98999019999997,146.895
77345,0,388.0,-2.25,59.98999023,3.54
77346,1,388.0,-81.25,129.9899902,-5.1225
77347,1,327.0,0.0,149.98999019999997,0.0
77348,1,327.0,-11.25,149.98999019999997,0.295
77349,1,326.0,563.25,99.98999023,8.8125
77350,1,388.0,-34.75,99.98999023,-0.585
77351,1,327.0,-6.0,149.98999019999997,0.0
77352,1,257.0,5.75,79.98999023,-8.0
77353,1,198.0,-386.75,149.98999019999997,-20.655
77354,0,219.0,-202.5,79.98999023,-14.44
77355,1,327.0,-968.5,149.98999019999997,-117.155
77356,0,281.0,-37.0,129.9899902,-13.61
77357,1,281.0,115.75,199.98999019999997,-2.1875
77358,0,127.0,98.75,149.98999019999997,-0.01
77359,1,327.0,128.75,149.98999019999997,6.105
77360,0,3.0,-27.5,9.989997864,4.475
77361,0,327.0,117.5,149.98999019999997,-13.9475
77362,0,388.0,38.0,149.98999019999997,-0.39
77363,1,327.0,120.75,149.98999019999997,23.13
77364,1,27.0,259.25,199.98999019999997,52.3275
77365,1,273.0,1707.25,59.98999023,241.3525
77366,0,388.0,-10.75,129.9899902,-0.3125
77367,1,327.0,61.75,149.98999019999997,-37.435
77368,0,219.0,-18.5,149.98999019999997,-0.5175
77369,1,327.0,41.75,149.98999019999997,-1.51
77370,0,35.0,-257.0,29.98999023,-2.4325
77371,0,281.0,19.5,149.98999019999997,3.825
77372,0,281.0,-107.25,149.98999019999997,-1.425
77373,0,219.0,105.5,59.98999023,2.335
77374,0,327.0,73.25,149.98999019999997,9.07
77375,0,327.0,101.0,129.9899902,43.4275
77376,1,325.0,-326.25,79.98999023,-63.1675
77377,0,270.0,-74.5,149.98999019999997,-4.6625
77378,0,219.0,-12.5,129.9899902,-3.31
77379,1,219.0,957.25,79.98999023,212.7875
77380,0,281.0,6.75,149.98999019999997,0.0
77381,0,281.0,-102.0,29.98999023,-1.33
77382,0,219.0,-86.5,149.98999019999997,4.4375
77383,0,281.0,11.75,149.98999019999997,0.0
77384,0,281.0,-219.25,99.98999023,-0.8775
77385,1,388.0,117.25,149.98999019999997,1.415
77386,0,388.0,76.25,79.98999023,0.0
77387,1,388.0,-236.75,129.9899902,-61.3975
77388,0,388.0,23.75,99.98999023,0.3825
77389,0,388.0,106.25,129.9899902,0.0
77390,0,388.0,54.5,79.98999023,0.0
77391,1,281.0,-386.75,29.98999023,109.7425
77392,1,327.0,174.25,129.9899902,22.775
77393,1,327.0,-1.5,99.98999023,0.0
77394,1,75.0,-67.0,79.98999023,-0.79
77395,1,327.0,-196.75,59.98999023,-32.01
77396,0,164.0,71.75,129.9899902,-0.99
77397,1,71.0,289.0,129.9899902,-3.5175
77398,0,327.0,-168.0,99.98999023,-13.555
77399,1,313.0,-40.75,79.98999023,-0.39
77400,1,281.0,273.0,149.98999019999997,-3.1925
77401,0,219.0,42.75,199.98999019999997,7.225
77402,0,302.0,-27.0,99.98999023,0.495
77403,1,327.0,-381.75,149.98999019999997,-22.4175
77404,0,388.0,-7.75,59.98999023,0.0
77405,1,327.0,35.5,199.98999019999997,0.96
77406,1,388.0,46.75,129.9899902,0.0
77407,0,327.0,-23.5,149.98999019999997,-3.835
77408,1,22.0,393.0,199.98999019999997,11.175
77409,1,388.0,-735.25,149.98999019999997,-85.9875
77410,0,281.0,-26.25,149.98999019999997,0.0
77411,0,281.0,29.0,149.98999019999997,0.375
77412,1,388.0,-241.5,29.98999023,-5.4275
77413,1,388.0,122.75,59.98999023,-3.85
77414,0,112.0,-155.75,79.98999023,-7.985
77415,0,219.0,-80.75,79.98999023,-44.3675
77416,0,281.0,-317.5,99.98999023,-54.1375
77417,0,327.0,114.75,149.98999019999997,0.0
77418,0,56.0,-50.5,129.9899902,-48.6925
77419,0,180.0,-72.25,129.9899902,43.5275
77420,0,219.0,-200.25,59.98999023,-9.975
77421,1,388.0,-6.25,29.98999023,-0.315
77422,0,122.0,-24.75,99.98999023,-1.545
77423,0,219.0,-26.75,129.9899902,-9.57
77424,1,327.0,68.5,149.98999019999997,0.0
77425,0,388.0,24.0,199.98999019999997,-1.6625
77426,0,327.0,11.5,129.9899902,0.0
77427,0,388.0,-145.0,129.9899902,-6.7525
77428,0,327.0,37.25,29.98999023,2.2275
77429,0,110.0,-43.5,59.98999023,9.0875
77430,1,327.0,-260.75,129.9899902,-0.6225
77431,0,199.0,-121.0,99.98999023,-6.3
77432,0,208.0,-294.5,99.98999023,-15.555
77433,0,211.0,-198.75,149.98999019999997,-0.585
77434,1,215.0,-150.25,79.98999023,-2.07
77435,0,327.0,219.25,129.9899902,27.6525
77436,0,216.0,-80.25,129.9899902,-1.3975
77437,1,327.0,-816.0,59.98999023,-0.0975
77438,0,281.0,-121.75,59.98999023,27.3425
77439,0,388.0,41.25,129.9899902,-4.0825
77440,0,281.0,-3.5,149.98999019999997,3.7975
77441,1,219.0,-93.0,149.98999019999997,-0.29
77442,1,104.0,300.5,99.98999023,18.15
77443,0,219.0,-32.25,79.98999023,-0.315
77444,0,219.0,185.0,199.98999019999997,2.18
77445,0,327.0,-34.0,79.98999023,-3.6725
77446,0,281.0,-3.5,129.9899902,3.53
77447,0,219.0,-145.75,59.98999023,-0.27
77448,0,219.0,-225.75,59.98999023,-3.83
77449,1,219.0,293.75,79.98999023,-3.6125
77450,1,327.0,120.25,149.98999019999997,27.475
77451,0,219.0,-188.75,149.98999019999997,-12.335
77452,1,320.0,52.0,59.98999023,0.0
77453,1,327.0,-141.25,99.98999023,-2.92
77454,0,388.0,-78.75,149.98999019999997,-3.565
77455,1,388.0,-6.25,149.98999019999997,-0.315
77456,0,327.0,8.75,149.98999019999997,-1.62
77457,0,219.0,7.75,59.98999023,-1.515
77458,1,327.0,-151.75,149.98999019999997,-25.55
77459,0,388.0,82.75,99.98999023,-7.5
77460,1,327.0,-224.5,29.98999023,-15.5925
77461,0,219.0,-0.75,149.98999019999997,-0.09
77462,1,388.0,-37.25,149.98999019999997,-14.995
77463,0,388.0,320.5,149.98999019999997,54.6875
77464,0,10.0,-40.0,99.98999023,89.6775
77465,0,281.0,-50.25,99.98999023,43.4775
77466,0,327.0,34.5,129.9899902,-2.5
77467,1,327.0,-71.0,79.98999023,-0.555
77468,1,327.0,-180.25,79.98999023,-16.77
77469,0,82.0,150.5,129.9899902,13.2475
77470,1,47.0,402.25,99.98999023,45.09
77471,1,137.0,90.25,79.98999023,-3.7275
77472,0,388.0,-50.75,149.98999019999997,-3.695
77473,1,327.0,-5.75,149.98999019999997,-0.465
77474,0,327.0,128.0,59.98999023,24.4925
77475,0,388.0,-48.25,149.98999019999997,-1.3725
77476,1,327.0,-255.5,199.98999019999997,7.5325
77477,1,18.0,-70.75,29.98999023,2.1425
77478,0,37.0,65.75,29.98999023,6.375
77479,1,388.0,562.25,149.98999019999997,123.83
77480,0,146.0,105.75,79.98999023,0.51
77481,0,47.0,-65.75,59.98999023,-10.335
77482,1,327.0,47.0,99.98999023,-5.03
77483,0,219.0,-8.0,129.9899902,-0.27
77484,0,281.0,67.5,99.98999023,0.99
77485,1,219.0,24.75,129.9899902,5.205
77486,1,366.0,-575.25,129.9899902,-19.19
77487,0,281.0,102.25,129.9899902,4.23
77488,0,281.0,49.0,199.98999019999997,6.975
77489,1,62.0,16.5,29.98999023,34.2725
77490,0,281.0,270.75,199.98999019999997,-70.8625
77491,1,281.0,-47.25,199.98999019999997,0.0
77492,0,219.0,-56.5,129.9899902,-0.09
77493,0,281.0,27.0,129.9899902,-3.5575
77494,0,281.0,-0.25,99.98999023,-0.345
77495,1,316.0,-35.0,79.98999023,0.56
77496,0,327.0,-49.5,29.98999023,0.0
77497,0,388.0,68.5,199.98999019999997,0.495
77498,1,327.0,257.5,99.98999023,23.8
77499,1,327.0,-86.75,149.98999019999997,0.0
77500,0,281.0,-0.5,149.98999019999997,-0.2475
77501,1,281.0,79.25,129.9899902,-1.0
77502,1,8.0,660.25,99.98999023,-19.765
77503,0,219.0,73.5,149.98999019999997,-15.8025
77504,0,281.0,-391.75,129.9899902,-82.775
77505,1,327.0,-382.25,129.9899902,-3.105
77506,1,327.0,-17.25,149.98999019999997,1.0425
77507,1,327.0,10.0,99.98999023,0.0
77508,0,8.0,357.25,129.9899902,40.14
77509,0,281.0,-108.75,149.98999019999997,-1.375
77510,1,327.0,-29.0,79.98999023,-5.4525
77511,1,327.0,-209.75,149.98999019999997,-30.9875
77512,0,219.0,-50.0,149.98999019999997,12.225
77513,0,388.0,187.5,149.98999019999997,14.4075
77514,1,30.0,74.5,199.98999019999997,-1.2225
77515,0,327.0,-498.5,129.9899902,-88.095
77516,1,79.0,-588.25,129.9899902,0.8025
77517,1,388.0,74.0,149.98999019999997,11.3575
77518,0,281.0,-493.75,149.98999019999997,-28.71
77519,1,219.0,-567.5,129.9899902,-151.0575
77520,1,219.0,36.5,129.9899902,-2.815
77521,1,327.0,-20.25,99.98999023,-2.8225
77522,0,219.0,-134.25,199.98999019999997,5.495
77523,1,388.0,181.0,149.98999019999997,3.7925
77524,1,219.0,-265.5,199.98999019999997,-0.45
77525,1,327.0,-29.5,79.98999023,-0.2475
77526,0,125.0,175.0,79.98999023,-13.5475
77527,0,51.0,745.75,59.98999023,28.89
77528,1,327.0,-38.25,149.98999019999997,-8.04
77529,1,327.0,340.75,59.98999023,62.505
77530,0,388.0,-9.0,149.98999019999997,30.465
77531,0,281.0,50.0,129.9899902,7.335
77532,1,327.0,116.75,129.9899902,-2.5975
77533,1,388.0,0.0,79.98999023,0.0
77534,0,281.0,16.25,129.9899902,-4.65
77535,1,388.0,43.5,149.98999019999997,15.595
77536,1,219.0,-130.0,79.98999023,-1.1125
77537,0,15.0,-24.0,199.98999019999997,8.675
77538,1,388.0,-212.25,29.98999023,-3.9375
77539,1,327.0,0.0,29.98999023,0.0
77540,0,281.0,73.0,149.98999019999997,0.0
77541,0,327.0,188.5,149.98999019999997,0.5675
77542,0,281.0,21.25,149.98999019999997,-2.89
77543,0,388.0,-4.75,99.98999023,0.0
77544,1,327.0,-58.75,79.98999023,-4.3525
77545,0,388.0,675.75,129.9899902,-2.4
77546,1,388.0,-416.25,149.98999019999997,-20.7375
77547,0,327.0,-161.75,149.98999019999997,-32.9875
77548,1,217.0,-568.3333332999999,149.98999019999997,-33.00666667
77549,1,281.0,-452.75,129.9899902,-78.3075
77550,1,327.0,-163.25,99.98999023,0.0
77551,1,388.0,-344.0,99.98999023,-16.265
77552,1,327.0,3.0,79.98999023,0.0
77553,1,327.0,-176.5,199.98999019999997,-17.4525
77554,1,219.0,-97.0,299.98999019999997,16.12
77555,1,194.0,-172.25,149.98999019999997,-20.83
77556,0,219.0,-37.0,149.98999019999997,-0.725
77557,1,327.0,0.0,29.98999023,0.0
77558,1,327.0,97.75,129.9899902,-9.5625
77559,0,327.0,13.25,149.98999019999997,0.0
77560,0,124.0,-126.5,129.9899902,-6.5725
77561,0,281.0,-90.25,199.98999019999997,1.2375
77562,0,327.0,-146.25,199.98999019999997,-2.2625
77563,1,212.0,-127.0,129.9899902,-20.89
77564,1,62.0,-167.75,149.98999019999997,-9.645
77565,1,327.0,59.0,149.98999019999997,-1.3225
77566,0,219.0,-25.0,149.98999019999997,0.335
77567,0,388.0,-549.0,149.98999019999997,-56.975
77568,1,281.0,3.75,149.98999019999997,-3.47
77569,0,327.0,46.0,99.98999023,17.81
77570,0,327.0,0.75,59.98999023,-0.57
77571,1,281.0,49.0,149.98999019999997,57.715
77572,0,327.0,-206.25,59.98999023,-0.195
77573,1,388.0,0.0,149.98999019999997,-32.4975
77574,1,327.0,180.5,149.98999019999997,-0.1725
77575,0,327.0,240.0,149.98999019999997,0.0
77576,1,87.0,-23.5,149.98999019999997,10.2075
77577,1,281.0,-71.25,149.98999019999997,2.6775
77578,0,327.0,332.25,99.98999023,15.695
77579,1,175.0,-706.0,79.98999023,-22.445
77580,1,62.0,-474.5,249.98999019999997,-118.3475
77581,0,281.0,40.0,149.98999019999997,-3.4575
77582,0,219.0,-144.0,99.98999023,62.33
77583,1,327.0,-0.25,199.98999019999997,-1.8875
77584,1,18.0,-39.5,29.98999023,-0.6725
77585,0,281.0,-228.0,99.98999023,-18.6325
77586,1,33.0,-369.0,99.98999023,-29.79
77587,0,388.0,549.0,199.98999019999997,9.3075
77588,1,90.0,-270.0,199.98999019999997,-2.7
77589,0,204.0,-58.0,129.9899902,-6.7125
77590,0,388.0,-147.0,129.9899902,-2.4675
77591,0,217.0,20.25,199.98999019999997,0.0
77592,1,327.0,0.75,199.98999019999997,-17.5875
77593,1,10.0,-154.25,99.98999023,4.4525
77594,1,273.0,-31.5,129.9899902,-0.08
77595,0,219.0,142.5,99.98999023,21.7275
77596,0,281.0,-7.25,149.98999019999997,-17.8775
77597,1,327.0,-9.75,149.98999019999997,-1.545
77598,0,7.0,588.25,129.9899902,76.7775
77599,1,327.0,-47.5,129.9899902,-4.375
77600,1,219.0,-2.5,149.98999019999997,4.685
77601,0,166.0,-161.75,129.9899902,-48.3975
77602,1,327.0,-109.5,199.98999019999997,0.0
77603,0,219.0,149.75,149.98999019999997,18.12
77604,1,327.0,19.75,59.98999023,0.0
77605,0,219.0,61.25,29.98999023,1.17
77606,1,388.0,-14.5,59.98999023,7.5
77607,0,281.0,261.25,149.98999019999997,2.49
77608,1,327.0,-21.25,29.98999023,10.3925
77609,1,327.0,14.75,149.98999019999997,0.045
77610,0,26.0,47.25,99.98999023,-0.315
77611,0,388.0,-52.5,129.9899902,0.1425
77612,0,387.0,-439.5,149.98999019999997,-0.6175
77613,0,218.0,-303.5,99.98999023,2.095
77614,0,218.0,96.25,149.98999019999997,-56.8175
77615,0,272.0,0.0,59.98999023,92.3775
77616,1,280.0,-187.75,29.98999023,-9.075
77617,1,387.0,-488.5,129.9899902,-48.9075
77618,1,326.0,-46.75,149.98999019999997,-13.42
77619,1,73.0,-571.5,29.98999023,-61.6125
77620,1,326.0,28.75,59.98999023,-1.5
77621,1,387.0,-528.75,149.98999019999997,-39.3675
77622,0,326.0,-116.5,149.98999019999997,1.22
77623,0,66.0,110.5,149.98999019999997,2.035
77624,1,218.0,-159.75,149.98999019999997,19.1175
77625,1,326.0,-39.0,129.9899902,-0.0975
77626,0,387.0,42.5,149.98999019999997,-0.345
77627,1,326.0,122.0,149.98999019999997,0.0
77628,0,326.0,75.25,149.98999019999997,3.3
77629,1,85.0,-263.0,149.98999019999997,-34.8875
77630,1,326.0,31.0,99.98999023,-10.0975
77631,0,387.0,350.25,149.98999019999997,0.7425
77632,0,387.0,14.5,149.98999019999997,0.8775
77633,1,51.0,247.5,99.98999023,-24.8625
77634,0,326.0,34.5,129.9899902,0.0
77635,0,326.0,-417.0,59.98999023,-23.815
77636,0,326.0,131.5,149.98999019999997,-0.1725
77637,1,387.0,-163.75,149.98999019999997,-0.2475
77638,0,280.0,82.5,149.98999019999997,-3.045
77639,1,387.0,1.5,99.98999023,0.22
77640,0,387.0,14.5,129.9899902,0.0
77641,1,308.0,110.75,129.9899902,0.2325
77642,1,142.0,6.25,129.9899902,-1.225
77643,1,326.0,-49.0,79.98999023,-22.785
77644,1,326.0,-27.25,199.98999019999997,0.0
77645,0,387.0,322.5,199.98999019999997,51.485
77646,1,151.0,-14.75,199.98999019999997,0.0
77647,0,218.0,-83.0,129.9899902,-5.3225
77648,0,326.0,-0.5,99.98999023,-0.5675
77649,0,218.0,31.5,79.98999023,21.5625
77650,1,280.0,-1103.75,99.98999023,-58.415
77651,0,387.0,295.25,199.98999019999997,47.85
77652,1,180.0,65.5,199.98999019999997,21.9675
77653,0,377.0,-33.5,59.98999023,1.5675
77654,0,326.0,-118.0,79.98999023,-18.3575
77655,1,280.0,4.0,9.989997864,0.0
77656,1,387.0,220.5,79.98999023,34.0425
77657,1,326.0,-108.25,79.98999023,-0.7425
77658,1,280.0,-188.0,199.98999019999997,-51.435
77659,1,326.0,-375.0,149.98999019999997,-2.1875
77660,1,41.0,178.5,29.98999023,-27.075
77661,0,280.0,-101.75,199.98999019999997,3.7525
77662,0,280.0,-185.25,199.98999019999997,-12.5125
77663,0,184.0,52.75,99.98999023,7.7
77664,0,326.0,16.75,59.98999023,-1.52
77665,1,280.0,-2.75,79.98999023,-9.745
77666,1,387.0,-17.25,149.98999019999997,-0.7425
77667,0,280.0,-51.75,199.98999019999997,-3.3525
77668,0,326.0,-101.25,149.98999019999997,4.4025
77669,0,218.0,47.75,149.98999019999997,-0.315
77670,0,39.0,354.0,199.98999019999997,40.0625
77671,0,308.0,70.0,149.98999019999997,0.0
77672,0,387.0,-26.0,149.98999019999997,-4.1475
77673,0,280.0,-325.75,149.98999019999997,-10.035
77674,1,326.0,18.25,149.98999019999997,0.0
77675,1,326.0,0.75,29.98999023,0.0
77676,1,9.0,-116.0,199.98999019999997,21.485
77677,0,218.0,-536.25,199.98999019999997,-9.4275
77678,1,326.0,10.25,199.98999019999997,-17.0175
77679,1,218.0,69.25,149.98999019999997,-0.315
77680,0,218.0,-172.75,199.98999019999997,-3.18
77681,0,280.0,-156.5,79.98999023,-23.6475
77682,1,280.0,-228.75,199.98999019999997,-4.92
77683,1,387.0,-226.5,149.98999019999997,-3.7125
77684,1,326.0,-62.25,199.98999019999997,-0.5175
77685,1,35.0,-187.25,99.98999023,-2.865
77686,0,387.0,-132.75,99.98999023,0.2925
77687,0,14.0,228.75,99.98999023,0.0
77688,1,326.0,-54.75,129.9899902,0.0
77689,1,218.0,80.0,149.98999019999997,9.9975
77690,0,280.0,-270.25,129.9899902,-4.9025
77691,0,280.0,26.5,79.98999023,0.8325
77692,1,186.0,-354.0,99.98999023,-18.39
77693,0,387.0,41.25,199.98999019999997,-33.3675
77694,0,218.0,2.25,129.9899902,0.98
77695,1,320.0,-246.25,129.9899902,-6.6275
77696,0,218.0,106.5,129.9899902,-0.6975
77697,1,387.0,-101.5,129.9899902,-11.2175
77698,0,326.0,-175.25,149.98999019999997,-24.03
77699,1,326.0,-10.5,149.98999019999997,0.7425
77700,0,280.0,-95.0,59.98999023,-0.48
77701,0,213.0,583.25,199.98999019999997,82.95
77702,1,326.0,33.25,129.9899902,-0.2475
77703,0,280.0,133.75,59.98999023,23.37
77704,0,218.0,263.75,149.98999019999997,-0.3875
77705,0,218.0,-32.25,99.98999023,-0.37
77706,1,326.0,115.25,79.98999023,0.0
